Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2012-137526,13-01-2012,17-01-2012,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97
CA-2014-122490,14-11-2014,19-11-2014,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294
CA-2014-122490,14-11-2014,19-11-2014,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206
CA-2014-122490,14-11-2014,19-11-2014,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
CA-2014-122490,14-11-2014,19-11-2014,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336
CA-2014-104080,09-03-2014,16-03-2014,Standard Class,Alan Hwang,Consumer,United States,Anaheim,California,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2
CA-2014-104080,09-03-2014,16-03-2014,Standard Class,Alan Hwang,Consumer,United States,Anaheim,California,Office Supplies,Art,Newell 323,3.36,2,0,0.8736
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Art,Newell 317,8.82,3,0,2.5578
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,0,1.176
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0,2.2728
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Xerox 1911,47.9,1,0,22.992
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Envelopes,Staples,61.96,2,0,30.3604
CA-2013-135776,24-12-2013,31-12-2013,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896
CA-2013-130484,23-08-2013,28-08-2013,Standard Class,Sheri Gordon,Consumer,United States,Gresham,Oregon,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464
CA-2014-120936,18-12-2014,22-12-2014,Standard Class,Christine Abelman,Corporate,United States,Anaheim,California,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432
CA-2014-120936,18-12-2014,22-12-2014,Standard Class,Christine Abelman,Corporate,United States,Anaheim,California,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,1,0,3.6348
CA-2012-161830,24-09-2012,26-09-2012,Second Class,Max Engle,Consumer,United States,Seattle,Washington,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,0,10.4284
CA-2012-161830,24-09-2012,26-09-2012,Second Class,Max Engle,Consumer,United States,Seattle,Washington,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3,0.2,5.4201
CA-2014-143651,26-03-2014,31-03-2014,Standard Class,Filia McAdams,Corporate,United States,Seattle,Washington,Office Supplies,Art,Newell 309,23.1,2,0,6.93
CA-2012-106978,28-09-2012,04-10-2012,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,0.2,4.2309
CA-2012-106978,28-09-2012,04-10-2012,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
CA-2012-106978,28-09-2012,04-10-2012,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846
CA-2012-155124,15-03-2012,21-03-2012,Standard Class,Karen Seio,Corporate,United States,Lehi,Utah,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776
CA-2011-157147,14-01-2011,19-01-2011,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.653
CA-2011-157147,14-01-2011,19-01-2011,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294
CA-2011-157147,14-01-2011,19-01-2011,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
CA-2013-151372,06-09-2013,07-09-2013,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.1184
CA-2013-151372,06-09-2013,07-09-2013,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.942
CA-2013-151372,06-09-2013,07-09-2013,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
CA-2011-102085,04-10-2011,09-10-2011,Standard Class,Joy Daniels,Consumer,United States,Seattle,Washington,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428
CA-2014-107125,28-11-2014,03-12-2014,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,0.2,41.1208
CA-2014-107125,28-11-2014,03-12-2014,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
CA-2014-117926,09-12-2014,13-12-2014,Second Class,Alan Schoenberger,Corporate,United States,San Francisco,California,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,0,20.844
CA-2011-160262,09-06-2011,13-06-2011,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,0,4.6956
CA-2011-160262,09-06-2011,13-06-2011,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044
CA-2011-160262,09-06-2011,13-06-2011,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0,14.212
CA-2013-166226,19-11-2013,23-11-2013,Standard Class,Tracy Collins,Home Office,United States,Los Angeles,California,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
CA-2013-166226,19-11-2013,23-11-2013,Standard Class,Tracy Collins,Home Office,United States,Los Angeles,California,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0,18.3168
CA-2011-156587,07-03-2011,08-03-2011,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801
CA-2011-156587,07-03-2011,08-03-2011,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,Office Supplies,Art,Newell 330,17.94,3,0,4.6644
CA-2011-156587,07-03-2011,08-03-2011,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.8588
CA-2013-164896,08-11-2013,13-11-2013,Standard Class,Penelope Sewall,Home Office,United States,Oceanside,California,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,0,6.321
CA-2011-160066,16-11-2011,22-11-2011,Standard Class,Adam Hart,Corporate,United States,Huntington Beach,California,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
CA-2013-109925,07-11-2013,11-11-2013,Second Class,Irene Maddox,Consumer,United States,San Diego,California,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3,0,22.9068
CA-2013-149279,25-04-2013,29-04-2013,Standard Class,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,Office Supplies,Paper,Xerox 226,15.552,3,0.2,5.4432
CA-2013-149279,25-04-2013,29-04-2013,Standard Class,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
CA-2013-149279,25-04-2013,29-04-2013,Standard Class,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756
CA-2014-107321,01-09-2014,05-09-2014,Standard Class,Arthur Wiediger,Home Office,United States,San Francisco,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684
CA-2014-107321,01-09-2014,05-09-2014,Standard Class,Arthur Wiediger,Home Office,United States,San Francisco,California,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584
CA-2013-129238,31-01-2013,04-02-2013,Standard Class,Sample Company A,Home Office,United States,Los Angeles,California,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194
CA-2013-129238,31-01-2013,04-02-2013,Standard Class,Sample Company A,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Staples,56.7,5,0,27.783
CA-2014-159688,08-05-2014,13-05-2014,Standard Class,Adam Bellavance,Home Office,United States,Los Angeles,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964
CA-2013-155033,08-10-2013,13-10-2013,Standard Class,Cindy Chapman,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688
US-2014-139647,12-05-2014,14-05-2014,First Class,Todd Sumrall,Corporate,United States,Phoenix,Arizona,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7,0.7,-356.9643
CA-2011-127558,15-11-2011,18-11-2011,First Class,Shahid Shariari,Consumer,United States,Los Angeles,California,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
CA-2011-127558,15-11-2011,18-11-2011,First Class,Shahid Shariari,Consumer,United States,Los Angeles,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
CA-2011-127558,15-11-2011,18-11-2011,First Class,Shahid Shariari,Consumer,United States,Los Angeles,California,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0,5.3196
CA-2013-133795,19-12-2013,25-12-2013,Standard Class,Jeremy Ellison,Consumer,United States,San Diego,California,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792
CA-2013-133795,19-12-2013,25-12-2013,Standard Class,Jeremy Ellison,Consumer,United States,San Diego,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
CA-2013-133795,19-12-2013,25-12-2013,Standard Class,Jeremy Ellison,Consumer,United States,San Diego,California,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776
CA-2014-139304,30-01-2014,03-02-2014,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,Office Supplies,Art,Newell 339,8.34,3,0,2.1684
CA-2014-139304,30-01-2014,03-02-2014,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.2282
CA-2014-139304,30-01-2014,03-02-2014,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
CA-2011-169803,06-04-2011,12-04-2011,Standard Class,Scott Cohen,Corporate,United States,Seattle,Washington,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035
CA-2011-169803,06-04-2011,12-04-2011,Standard Class,Scott Cohen,Corporate,United States,Seattle,Washington,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.034
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3,0,32.5008
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.976
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0,191.6586
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1933,61.4,5,0,28.858
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0,187.3976
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,0.2,1.8144
CA-2013-158694,11-11-2013,14-11-2013,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,Office Supplies,Art,Newell 338,14.7,5,0,3.969
CA-2012-150511,18-09-2012,24-09-2012,Standard Class,Adam Bellavance,Home Office,United States,Des Moines,Washington,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
CA-2012-162166,08-09-2012,11-09-2012,First Class,Neoma Murray,Consumer,United States,Moreno Valley,California,Office Supplies,Paper,Xerox 1928,26.4,5,0,11.88
CA-2012-162166,08-09-2012,11-09-2012,First Class,Neoma Murray,Consumer,United States,Moreno Valley,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0,0.8376
CA-2014-160934,16-01-2014,20-01-2014,Standard Class,Tonja Turnell,Home Office,United States,Los Angeles,California,Office Supplies,Art,Newell 347,21.4,5,0,6.206
CA-2012-145485,05-11-2012,05-11-2012,Same Day,Justin MacKendrick,Consumer,United States,San Francisco,California,Office Supplies,Storage,Hanging Personal Folder File,62.8,4,0,15.7
CA-2014-151071,26-04-2014,30-04-2014,Second Class,Mick Brown,Consumer,United States,Los Angeles,California,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
US-2014-133312,26-11-2014,30-11-2014,Standard Class,Bradley Drucker,Consumer,United States,San Francisco,California,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058
US-2014-133312,26-11-2014,30-11-2014,Standard Class,Bradley Drucker,Consumer,United States,San Francisco,California,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,1,0,2.8296
CA-2014-132738,05-08-2014,08-08-2014,First Class,Harry Marie,Corporate,United States,Loveland,Colorado,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884
CA-2014-132738,05-08-2014,08-08-2014,First Class,Harry Marie,Corporate,United States,Loveland,Colorado,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1,0.2,3.1842
CA-2014-156720,31-12-2014,04-01-2015,Standard Class,Jill Matthias,Consumer,United States,Loveland,Colorado,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,3,0.2,-0.6048
CA-2012-141936,07-08-2012,12-08-2012,Standard Class,Parhena Norris,Home Office,United States,Bakersfield,California,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3,0.2,6.4638
CA-2013-150658,18-11-2013,23-11-2013,Standard Class,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.3675
CA-2014-146626,30-12-2014,06-01-2015,Standard Class,Ben Peterman,Corporate,United States,Anaheim,California,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8,0,37.4144
CA-2013-151323,24-10-2013,29-10-2013,Standard Class,Alejandro Ballentine,Home Office,United States,Seattle,Washington,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0,8.184
CA-2012-146696,14-12-2012,19-12-2012,Standard Class,Rick Duston,Consumer,United States,San Diego,California,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,2,0.2,2.7324
CA-2012-154886,08-11-2012,12-11-2012,Standard Class,Shaun Weien,Consumer,United States,San Francisco,California,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2,0,43.164
CA-2014-161333,03-02-2014,08-02-2014,Standard Class,John Lee,Consumer,United States,Los Angeles,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0,29.3284
CA-2014-161333,03-02-2014,08-02-2014,Standard Class,John Lee,Consumer,United States,Los Angeles,California,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0,38.9312
CA-2014-161333,03-02-2014,08-02-2014,Standard Class,John Lee,Consumer,United States,Los Angeles,California,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,0,16.38
CA-2014-128734,25-12-2014,01-01-2015,Standard Class,James Lanier,Home Office,United States,Chandler,Arizona,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,1.9224
CA-2014-128734,25-12-2014,01-01-2015,Standard Class,James Lanier,Home Office,United States,Chandler,Arizona,Furniture,Chairs,Global Leather Executive Chair,842.376,3,0.2,105.297
CA-2014-125101,07-03-2014,11-03-2014,Second Class,Sally Hughsby,Corporate,United States,San Francisco,California,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2,0,16.945
CA-2014-169929,26-09-2014,29-09-2014,First Class,Luke Schmidt,Corporate,United States,Helena,Montana,Office Supplies,Storage,Iris Project Case,39.9,5,0,10.374
CA-2012-156146,26-10-2012,30-10-2012,Second Class,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
CA-2012-156146,26-10-2012,30-10-2012,Second Class,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,Technology,Phones,Plantronics MX500i Earset,68.72,2,0.2,-14.603
